Filename,File Size,Creation Date,Original Path
Echoes_of_Yesterday-v4_transcript.txt,1.64 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_of_Yesterday-v4
theVoidAsPrimoridslSource-Podcast_analysis.txt,3.43 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/theVoidAsPrimoridslSource-Podcast
theVoidAsPrimoridslSource-Podcast_transcript.txt,11.46 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/theVoidAsPrimoridslSource-Podcast
Heartbeats in the Dark_analysis.txt,3.33 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark
Heartbeats in the Dark_transcript.txt,2.24 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats in the Dark
Bite-in-the-night-acapella_analysis.txt,2.89 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite-in-the-night-acapella
Echoes_of_the_Alley_Blues_transcript.txt,1.21 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_of_the_Alley_Blues
Echoes_of_the_Alley_Blues_analysis.txt,3.65 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_of_the_Alley_Blues
Love is rubbish Let's Get Trashy (Remix)341_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)341
Love is rubbish Let's Get Trashy (Remix)341_transcript.txt,1.63 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)341
Willow Tree (Remix)-142_analysis.txt,3.64 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-142
Willow Tree (Remix)-142_transcript.txt,831.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-142
The Alley King_analysis.txt,3.53 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Alley King
The Alley King_transcript.txt,1.74 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Alley King
Howligritty Nights_transcript.txt,1.87 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Howligritty Nights
Howligritty Nights_analysis.txt,3.52 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Howligritty Nights
Heartbeats_in_the_Dark-v4_2_transcript.txt,2.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark-v4_2
Heartbeats_in_the_Dark-v4_2_analysis.txt,2.97 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark-v4_2
in This aLLey Where i HiDe-oG (Remix)324_analysis.txt,3.54 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)324
in This aLLey Where i HiDe-oG (Remix)324_transcript.txt,1.16 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)324
Heroes Rise  - Villains Overthrow (Remastered) (Remix)228_analysis.txt,3.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered) (Remix)228
Heroes Rise  - Villains Overthrow (Remastered) (Remix)228_transcript.txt,1.65 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered) (Remix)228
Kings and Queens of Litter (Remastered)_transcript.txt,2.53 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)
Kings and Queens of Litter (Remastered)_analysis.txt,3.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)
Heartbeats_in_the_Dark_Remastered_Song_Lyrics_analysis.txt,2.97 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark_Remastered_Song_Lyrics
Heartbeats_in_the_Dark_Remastered_Song_Lyrics_transcript.txt,431.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark_Remastered_Song_Lyrics
Junkyard Symphony Scraps_transcript.txt,1.21 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard Symphony Scraps
Junkyard Symphony Scraps_analysis.txt,3.48 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard Symphony Scraps
Willow Tree (Remix)-127_transcript.txt,830.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-127
Willow Tree (Remix)-127_analysis.txt,3.03 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-127
Shadows on the Horizon (1)_analysis.txt,2.95 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Shadows on the Horizon (1)
Where Shadows Play_analysis.txt,3.35 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Where Shadows Play
Where Shadows Play_transcript.txt,2.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Where Shadows Play
Moonly Alley Serenade_analysis.txt,3.06 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley Serenade
Moonly Alley Serenade_transcript.txt,1.59 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Moonly Alley Serenade
Witches Road (Remastered)_analysis.txt,3.00 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Witches Road (Remastered)
